,comment
4026,"Que música linda,mas pra entender melhor,precisa ver a reflexão antes,espetáculo do melhor cantor do Brasil"
4027,"Que letra, gloria a Deus ❤️🙏🏾"
4028,Cara tu continua arrasando amigo. Deus abençoe a musica é top d+
4029,"Amei a música, ritmo, letra, etc. PARABÉNS!"
4030,Melhor cantor nacional sou teu fã
4031,Mais grande obra! Glória a Deus pelo trabalho de vocês!
4032,Que lindo irmão... Deus abençoe demais... Me tocou muito
4033,"Uaaauuu, parabéns pela letra, pelo clipe, por tudo. Top demaiiisss!!!🙌👏👏"
4034,Obrigado por essa canção! Que Deus te abençoe sempre!!!!
4035,Que mensagem... Deus abençoe Mauro! 🙌🏾
4036,Se tem Maick multi instrumentista. Tem Like!
4037,Linda a música 👏👏👏👏🎧
4038,Letra muito linda 🥰🥰🥰😭😭💙💙👍👍
4039,Meu Deus !! Que coisa linda de música . Que Deus te capacite mais e mais Mauro !!! Valeu !!!!
4040,"Evangelho traduzido em canção!!
Uma pena que essa geração é incapaz de entender o que a letra expressa...
Já que tem seus ouvidos e almas viciados em mensagens de  auto ajuda, de um Deus que só existe pra abençoar, presos em um templo tentando agradar a Ele com músicas, pulos e palmas, com   seus corações  cheios de  ódio e aversão pelos seus próprios irmãos!"
4041,"Vc entendeu, mais um ♥️
Aprender pra ensinar...❎
Aprender para viver...☑️ Ensinar vivendo."
4042,"Eu ja iria falar que de longe o tecladista parece o Maick mas, é ele mesmo kkk"
4043,Top Mauro! Sensacional mensagem....
4044,"esse cara e muito bom  !! que som e esse mano .
DEUS  abençoe ."
4045,"O evangelho cantado !!!

Veja Cristo ❤️
Viva Cristo ❤️"
4046,"Descobri por acaso essa canção, pura poesia, muito forte."
4047,Glória a Deus
4048,"Mauro parabéns cara, admiro demais o teu trabalho, letra fantástica."
4049,"Jesus te abençoe,!!❤"
4050,Que Deus te abençoe Mauro  Deus tem uma grande obra pra fazer na sua vida
4051,100 Comentário 👏👏👏
4052,"Lindo! E o maick multi instrumentista, parabéns!"
4053,E uma música espetacular tô treinando ela
4054,Gosto dmais de ouvir  suas músicas 👏👏
4055,"Pequeninos

A vida inteira me escondendo
Pra não te encontrar"
4056,"Que letra inspiradora , Deus é tremendo!!!!"
4057,"que bela letra mano, imersão total... parabéns..."
4058,Maravilhosa.  Ao melhor nível Mauro Henrique
4059,Temos carência de músicas cristãs como essa. Num mundo onde ao tem gospel ...
4060,"""Amo Sem Te Ver, Toda Vez Que Eu Amo A Quem Eu Vejo..""

O Que Falar Dessa Obra De Arte? Parabéns Mauro, Nn Poderíamos Esperar Menos Que Isso Vindo De Vc.. ❤"
4061,"Tu é um gênio Mauro Henrique, um talento muito raro!"
4062,"Produção, melodia, letra...perfeito uau"
4063,Presença de Deus na vida de todos.  😭😭
4064,Sem palavras.... Falou muito ao coração...
4065,"Essa música, é o resumo filosófico da prax edificante do verdadeiro  AMOR vivido !!! Deus Abençoe sua vida Maurão. .."
4066,"Ahhhh, Mauro... (que paz... 🍃 )"
4067,no Instagram não aparece essa música ainda
4068,"Parabéns Mauro vc é uma benção, que música! Deus o abençoe muiiittooo mais mano!"
4069,Meu Deus qui voz 👏👏👏👏
4070,"Mais uma Música/POESIA/REFLEXÃO ABENÇOADÍSSIMA. Desejo toda sorte de Bem-aventuranças pra ti, Mauro. 

Deixo uma REFLEXÃO 👉👉VALE A PENA LER: "
4071,"Olha essa composição... Santo Deus, que coisa magnífica"
4072,Ficou muito estilo RED essa música. Show!!! 😍
4073,"Linda música, que mensagem cara... O instrumental tá demais tbm! Que Deus continue te abençoando Mauro!"
4074,Amo seu trabalho Mauro (Sou teu fã) lindo é ver Deus em todas as suas canções 😥😍 meus parabéns cara 👏❤
4075,vi mais Forte que a chuva aqui em BH!!
4076,A mensagem passada é muito importante. Lindoooo
4077,Amo muito essa canção ❤❤❤❤❤❤❤❤
4078,"Adorei, muito linda 😍😍😍 
Mas quando o oficina volta ? Kkkkkkk tô morrendo de saudades 😍💔"
4079,"parabéns Mauro, que inspirações Deus te deu pra fazer estes louvores cada vez mais tocante grande abraço"
4080,"2020 vai dar tudo certo pra você que tá lendo, fé em deus❤️🙏🏻"
4081,Deus abençoe sempre irmão Mauro. Essa música fluir a verdade de Deus
4082,Top Mauro!!!! Linda mensagem
4083,Aaaaaaaaaaaaaa zerei vida com essa música!
4084,"Música sensacional, E letra bastante edificante!"
4085,De mais ❤️
4086,Escuto essa musica todo dia mano deus abençoe sua vida 🔥🔥
4087,Amei!!!!😉
4088,"Que letra, que vídeo, que hino. Mauro sempre surpreendendo, não consigo parar de ouvir."
4089,É lindo a forma que suas músicas são inspiradoras!😍🍀🍃
4090,Ver e rever e novamente ver haha ficou sensacional. Louvado seja o nome do Deus altíssimo.
4091,"Show....!! Sensacional 
BOM dimais....!"
4092,Caracas a melhor música do ano 2020 até agora!!!!
4093,Letra incrível!
4094,"Eu amo uma música ❤️😭
O verdadeiro evangelho."
4095,Simplesmente perfeita! ❤️
4096,"Mano que louvor ein !!
Deus abençoe"
4097,Que louvor maravilhoso!
4098,Ahh que linda canção🙌🙌
4099,Música incrível!
4100,"eu curti, ein! parabéns, tá lindão."
4101,Vai sair uma versão em loop?
4102,muito lindaaaaa 😭❤✝️
4103,mateus 25 ❤
4104,Musica linda que chegue nos ouvidos de todas as pessoas que o senhor te guarde Mauro
4105,Eu também sou teu pequenino ❤️
4106,"A paz do senhor amados,Mauro que Deus continue lhe usando como grande instrumento Dele"
4107,Maick tá igual Severino já. Faz de tudo. Kkkkk
4108,"Linda música Mauro, parabéns  !!!!
Deus abençoe, ti admiro mano...."
4109,Que lindooooo ❤️❤️❤️❤️
4110,"Todos os dias eu ouço essa música e outras suas, muito bom, Deus está nisso😃✌"
4111,perfeição 💙
4112,"Essa foi uma das poucas músicas que chorei escutando. Excelente mensagem, excelente forma de apresentá-la."
4113,"De tantas músicas nutelas, surge uma música inspiradora, letra e dinâmica perfeita 
Muito fera Mauro"
4114,Que poesia.. Que mensagem... 💓 💓
4115,"Como ñ amar essa canção?
❤"
4116,Bela  canção 👏👏
4117,Canta muito...Minha inspiração 😍👏👏👏👏👏👏👏😭
4118,Foi MT bom descobrir esse canal🙌🙌🙌
4119,"Mauro, que musica é essa?!! Qualidade absurda! E a mensagem nem se fala.... Que venha outros belos trabalhos!"
4120,"Mauro a voz mais linda que já vi...
Cara e um iluminado
Ouço deus através dessa voz nas mensagens..."
4121,Q hino! Mauro Henrique Deus e na tua vida
4122,Mais do que tudo é a mensagem!
4123,Que música linda mano 👏👏👏👏
4124,Maurao uma das melhores vozes do Brasil e do mundo canta demais
4125,Dmaaais parabéns lindo trabalho e obrigado!!!
4126,Essa música tocou no âmago do meu ser! Deus ainda fala através do louvor.
4127,Impactante!
4128,"Cara que som top 
Sou muito seu fã! !!
Cantor,produtor e tocador mais q fera 
Parabéns pela canção !!"
4129,Mauro deixa eu fazer um cover no bass? Nunca te pedi nada kkkkkk
4130,canta muito bem nao deixar escrever canal de tony sapataria
4131,Q louvor👏👏👏👏❤🎼d➕
4132,2:48 ja amei rs
4133,Obrigado Mauro! Você é uma benção!
4134,Meu. Que som! Isso sim é Deus refletido em letras e composições
4135,Mais um classico ! Show dms !
4136,"Linda musica, onde foi gravado? lindas cenas"
4137,Socialmente linda <3
4138,Continue assim cara! Deus tem te usado mt! Esse dom é pra despertar o desejo dEle em todos quanto ouvirem teu som.
4139,"Transcende qualquer entendimento,é um alento ♥️ Te amo Mauro Eterno Fã seu 🙌🏿"
4140,Letra linda ❤
4141,Que música linda!!!
4142,Como sempre cara vc fez um excelente trabalho que Deus te use  cada dia mais.
4143,"Nossa a letra é muito impactante, me emocionei Mauro"
4144,muito lindo mano! adorei tambem a versao acustica. parabéns mano!
4145,sensacional como sempre. Parabéns
4146,Diferente e top demais!!!
4147,Que canção maneira! Realmente senti a presença de Deus
4148,Glória a Deus 🙏
4149,Sabe aquela sensação de que poderia ter escrito essa música facilmente?
4150,"Mauro, em meio a tanto do mesmo, sempre fazendo diferente, Deus te abençoe! Curto demais seu som, e o mais importante, sentir Deus através do seu louvor
Isso reflete que nunca esqueceu de onde veio!!!"
4151,Muito lindo❤️
4152,"Que lindo, que profundo, que mensagem!!. Parabéns Mauro que nosso Senhor Jesus Cristo continue te usando."
4153,Que letra Mauro🙌🏻😉
4154,Que palavra 🙌🏾💚
4155,"Atualmente a música gospel cansa em ouvir, fico feliz em ouvir sons tipo o seu Mauro, nos dar esperança futura!"
4156,Tu é brabo de mais brother ❤❤
4157,Dimais perfeito o arranjo a letra real artista bênção sem comentários 👍🙌🙏♥
4158,"Topp mano, muito toppp, demaais mano !!! Tinha que gravar uma vídeo falando a história da música, os bastidores, gostei demais da música"
4159,"Incrível como o Maick é um mlk talentoso. Toca bem Baixo, Batera, Guitarra, etc"
4160,Essa louvor e um ímã....sempre tô passando pra ouvir......
4161,Como assim nao tem mais de 1 milhão de inscritos??? 😣😱😣😱😣
4162,"Não tem Oficina G3. Mas, Tem Mauro Henrique💃🏻"
4163,"Que música linda,meu Deus😭🙏"
4164,"Sensacional, sucesso Mauro!! 🔥🎶"
4165,Canção linda Man! Parabéns !!!!
4166,A progressiva é de quanto em quanto tempo?
4167,Caramba!  Tão lindo.
4168,Incrível! 🔥❤️
4169,Belíssimo vídeo e abençoado louvor!
4170,Hahahaha Mauro brincou irmão ! Glória à Deus por esta canção irrrraaaaadddddaaaaaaaa !
4171,Aaaaa meu coração 🖤
4172,Agora sim ♥️
4173,Grande voz!!!👍👍👍👍👏👏👏
4174,"Mauro, Deus abençoe sua vida🎶🙏🏽❤"
4175,Maravilhosa canção! Vou já compartilhar ❤🎶🎸
4176,Que musicão hein brother!
4177,Maravilhosamente maravilhosa
4178,A melhor🎼D todas Am❤🎼🎼🎼🎼🎼🎼🎼🎼👏👏👏👏👏
4179,Caraca! Incrível. 👏👏👏
4180,"Música Bíblica, que aquece nosso coração para cumprir o maior mandamento que nosso cristo nos deixou. Obrigado por essa canção Mauro, Deus abençoe cada dia mais"
4181,"Com tanto gospel falando bobagem, quando  ouço uma música pregando realmente o evangelho fico tão feliz... Mauro é talentoso pra caramba!"
4182,"Em meio à tantas músicas ""cristãs"" emocionais e repetitivas, essa canção é um oásis no deserto. Nos remete ao compromisso simples, objetivo e sério que o evangelho propõe."
4183,"Mauro, infelizmente temos poucos músicos cristãos brasileiros responsáveis pelo que pregam. É nessas horas que entendo porquê sempre gostei do Oficina G3 e nunca me enjôo, e é muito bom ver que vc é mais um responsável com o que prega para o seu público. É inexplicável a lucidez e sentimento que esta música traz... Deus seja contigo sempre, brother!"
4184,"Filhinhos, não amemos só de palavra ou de aparência, mas em verdade, mostrando-o pelas nossas ações. 
1João 3:18🥰❤️🔥 , que unção,que Deus continue abençoando você 🙌🏾"
4185,"O defeito dessa música é que é mto rápida aí acaba logo, diminui esses bpm aí Mauro, pra a gente curtir mais um pouquinho rsrs"
4186,"Um cara com esse talento todo e enorme, com humildade pra dizer ""também sou teu pequenino"" pra fechar essa música linda demais. Parabéns, super Mauro."
4187,"Que isso jovem ?!
Além de ser um super clipe, essa canção é riquíssima. Letra, arranjo, voz. Perfeita. Deus abençoe você Mauro."
4188,"MAURO HENRIQUE E FERNANDINHO!!
Quem apoia esse duo? 🔥"
4189,"Mauro Henrique, eu chorei depois de ouvir essa canção várias vezes, depois de entender tudo que Deus queria falar através desse louvor, eu agradeço a Deus pela sua vida e por ser um canal de bênçãos na vida de muitos, entendi tudo antes de ver a reflexão da canção e depois só conformei assistindo a reflexão, continue assim deixando Deus usar você, você certamente é um pequenino de Deus."
4190,"A vida inteira me escondendo pra não te encontrar
Te transformei num jeito de pensar
Em uma lei que eu tinha que guardar
Imitei canções e versos pra impressionar"
4191,Falou demais ao meu coração. O que a alma que realmente quer encontrar Cristo grita...
4192,Essa música nos inspira a viver o evangelho verdadeiro ❤
4193,ESSA É A VOZ MAIS LINDA DO MUNDOOOOOOOOOOOOOOOOOOOOOOOOOOOOO GLÓRIA A DEUS POR ESSA VOZ E PELA MENSAGEM.
4194,"A primeira vez ouvi meio por cima, quase nem prestei atenção na letra, então escutei de novo e não consigo mais parar. Que letra maravilhosa, isso é evangelho!"
4195,"""Pois eu também sou seu pequenino"" Aleluia!"
4196,"Para mim um dos melhores artistas! Além de uma versatilidade vocal incrível, é  multi-instrumentista  talentoso e criativo. Suas canções são poéticas, e cheias de ideias relevantes, que são bem interpretadas pelo cantor. A junção de todos os seus recursos musicais, nos levam a uma profunda reflexão..."
4197,Letra maravilhosa😭🤩❤
4198,Deus seja louvado! Deus te abençoe Mauro!
4199,Cara chorei Mauro Que Benção de canção q voz magnífica Que Deus continue abençoando Toda a sua vida
4200,"meu deus  eu nao paro de refleti sobre o pequenino 
obrigado Mauro Henrique"
4201,Mauro começou 2020 com tudo... Parabéns ....❤️🎶
4202,"""Ainda que eu falasse as línguas dos homens e dos anjos, se não tiver caridade, sou como o bronze que soa, ou como o címbalo que retine.
Mesmo que eu tivesse o dom da profecia, e conhecesse todos os mistérios e toda a ciência; mesmo que tivesse toda a fé, a ponto de transportar montanhas, se não tiver caridade, não sou nada."
4203,"Do nada achei essa canção, e não consigo parar de ouvir, muito inspiradora."
4204,"Mauro meu filho de 1 ano pode ouvir todas as playlist que existir, mais só dorme depois que ouve sua voz cara. Kkkk
Cara Deus te abençoe cada vez mais."
4205,ouvir sua musica me deixa com o meu coraçao transbordando de felicidade. otmas palavras parabens pelo dom. =)
4206,"Mano querido do Coração !!!!

Pois eu também sou Teu pequenino  !  [Ouvir e Assistir em Loop sem parar] "
4207,Viciada nessa canção!!!!!
4208,Melhor música que o Mauro ja fezz
4209,"Mauro, você não tem ideia do soco que essa música me deu... Fiquei em choque! Muito forte essa letra. Que o Senhor Deus te abençoe a cada dia mais!"
4210,"rapaz... letra, arranjo e voz! que música incrível, que letra incrível! Deus te abençoe, meu irmão"
4211,"EU 
NÃO 
CONSIGO 
PARAR "
4212,Esse refrão da canção é MT lindo parabéns pelo dom
4213,Repito: Estou descobrindo as melhores músicas nesta pandemia.
4214,"É, não  tem nenhuma recomendação vinda através de supercombo/scatolove que seja ruim, melhor ainda qnd edifica S2"
4215,"Amo essa canção ❤️
Muito linda 👏🏼👏🏼👏🏼👏🏼"
4216,Que mensagem forte!!! Glória a Deus!
4217,"Que música é essa parabéns, ouvindo toda hora, top demais. Deus abençoe"
4218,Quando alimentei enfim vi Cristo! ❤️
4219,"""Quando abracei, quando visitei, quando alimentei, enfim vi Cristo"" ...  Meu novo vício! Música linda, letra linda. Que essa canção alcance muitas vidas."
4220,"Que música maravilhosa, cara!
 ""Quando alimentei enfim vi Cristo"""
4221,"E eu achando que não ia levar outro tapa na cara igual ao de quando ouvi sua versão de aonde está Deus, tomei kkkkkk"
4222,"Deus te abençoe por esse imenso talento de compor uma música tão tocante,,, estou emocionado 👏🏻👏🏻👏🏻"
4223,"Musica divina, trabalho incrível Mauro! 
Obrigado por essa canção!"
4224,"Já deu certo Mauro, que linda música"
4225,Que mais músicas e cantores assim!
4226,ATRAVES DE VOCE MAURO MUITAS PESSOAS VAO SE CONVERTER E SE ENTREGAR A JESUS
4227,"Aeee Mauro, quando estava desviada voltei a ouvir oficina e o show DDG me fez voltar a atenção novamente a Cristo! Mas de todas, João me faz chorar toda vez que ouço! Muito obrigado, Deus abençoe sua caminhada irmão 🙏🏻"
4228,"Mauro, você é incrível cara. Deus te abençoe sempre!"
4229,"Parabéns, Mauro! Que canção linda!! Não somente o amor que sinto nas suas canções, mas a unção que transmite faz a diferença nos dias de hoje. Deus abençoe!"
